,author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,referenced_tweets_type,referenced_tweets_id,text,tweet_block
111,1.13E+18,2021-03-23T19:27:21.000Z,en,1.37E+18,0,0,1,replied_to,1.37E+18,@tariqnasheed So Syrians are White and Egyptians are black? So you are black if you are one side of the Suez Canal but White on other?,3
112,15677734,2021-03-23T19:27:46.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
113,1.05E+18,2021-03-23T19:27:47.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
114,2761481534,2021-03-23T19:28:11.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
115,80890155,2021-03-23T19:28:23.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
116,113773470,2021-03-23T19:28:28.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
117,15677734,2021-03-23T19:28:37.000Z,en,1.37E+18,0,71,0,retweeted,1.37E+18,@jsrailton Live footage: #SUEZ #SuezCanal https://t.co/rGACQ6cSvf,3
118,1.28E+18,2021-03-23T19:29:12.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
119,130055063,2021-03-23T19:29:27.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
120,7.85E+17,2021-03-23T19:29:42.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
121,8.62E+17,2021-03-23T19:29:54.000Z,en,1.37E+18,3,0,1,replied_to,1.37E+18,"@CovertShores Funny thing about this...Pilots are required for all large ships transiting the Suez Canal.

https://t.co/ewhwibN0XF",3
122,1.34E+18,2021-03-23T19:31:15.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
123,1.19E+18,2021-03-23T19:31:46.000Z,en,1.37E+18,18,2,1,quoted,1.37E+18,"Unless there is an tracking error, the Suez Canal is currently blocked https://t.co/n7SHufCQVe",3
124,36306508,2021-03-23T19:31:59.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
125,118857944,2021-03-23T19:32:26.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
126,764148504,2021-03-23T19:32:44.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
127,9.28E+17,2021-03-23T19:32:58.000Z,en,1.37E+18,0,2,0,retweeted,1.37E+18,"Game changer for those yachts heading for #Suez #Egypt - On 1 March, 2021, a decision was made by the Red Sea Ports Authority to increase the Sailing permit (Port Clearance) fees for yachts transiting the Suez Canal from $60 to $930! #princeoftheredsea https://t.co/qKsXtOgahg",3
128,15761692,2021-03-23T19:34:07.000Z,en,1.37E+18,35,3,4,replied_to,1.37E+18,Ship is grounded https://t.co/o2E8OEHZHb,3
129,770355780,2021-03-23T19:34:41.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
130,1.23E+18,2021-03-23T19:34:57.000Z,en,1.37E+18,0,0,1,replied_to,1.37E+18,@SentiMeterr Its not first time. Egypt has recognised israel soon after suez canal crisis and so did sudan. Bahrain and Lebanon have accepted Israel as a country and KSA is on its way to. UAE wont lose friends because Egypt and Sudan didnt.,3
131,3610001297,2021-03-23T19:35:49.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
132,14655437,2021-03-23T19:36:07.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
133,17741346,2021-03-23T19:36:10.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
134,9.34E+17,2021-03-23T19:36:44.000Z,en,1.37E+18,1,0,0,replied_to,1.37E+18,"@GeorgeWHerbert @R_P_one Somewhere on the Suez Canal, a pilot is having a bad day.",3
135,3717285136,2021-03-23T19:37:11.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
137,22251459,2021-03-23T19:37:16.000Z,en,1.37E+18,0,3,0,retweeted,1.37E+18,Ship is grounded https://t.co/o2E8OEHZHb,3
136,84092587,2021-03-23T19:37:16.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
138,16086838,2021-03-23T19:37:41.000Z,en,1.37E+18,0,44,0,retweeted,1.37E+18,"10 hours later.
Still trying to dislodge the mega container ship 'Ever Given' stuck in the Suez Canal. https://t.co/cmV8IPROcJ https://t.co/p6lV87pmi2",3
139,93255170,2021-03-23T19:38:13.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
140,1.19E+18,2021-03-23T19:38:20.000Z,en,1.37E+18,8,3,0,quoted,1.37E+18,Suez Canal has been blocked for nearly 10 hours. No progress in removing the ship. https://t.co/RuwW9k3L0P,3
141,550516895,2021-03-23T19:39:25.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
142,45840503,2021-03-23T19:40:03.000Z,en,1.37E+18,4,2,5,,,Suez Canal blocked with mega container ship https://t.co/t3whlV8QeG https://t.co/9lZL1Ddcwi,3
143,9.86E+17,2021-03-23T19:40:16.000Z,en,1.37E+18,3186,1202,115,,,"After all day trying to refloat the mega container ship 'Ever Given', in the Suez Canal, there is a steady log jam of ships waiting in the Mediterranean &amp; Red Sea and in the canal itself https://t.co/aGFKieoWqE",3
144,7.73E+17,2021-03-23T19:40:20.000Z,en,1.37E+18,0,2,0,retweeted,1.37E+18,"Unless there is an tracking error, the Suez Canal is currently blocked https://t.co/n7SHufCQVe",3
145,490585993,2021-03-23T19:40:20.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
146,22251459,2021-03-23T19:40:26.000Z,en,1.37E+18,0,0,1,replied_to,1.37E+18,@ennolenze Who is blocking the suez canal ?,3
147,1.10E+18,2021-03-23T19:40:29.000Z,en,1.37E+18,0,3,0,retweeted,1.37E+18,Ship is grounded https://t.co/o2E8OEHZHb,3
148,3688320329,2021-03-23T19:41:26.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
149,1.32E+18,2021-03-23T19:41:29.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
150,204073014,2021-03-23T19:41:51.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
151,131384937,2021-03-23T19:42:54.000Z,en,1.37E+18,0,2,0,retweeted,1.37E+18,"Unless there is an tracking error, the Suez Canal is currently blocked https://t.co/n7SHufCQVe",3
152,184807439,2021-03-23T19:44:26.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
153,4053560783,2021-03-23T19:44:32.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
154,2548385760,2021-03-23T19:44:49.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
155,356180569,2021-03-23T19:45:00.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
156,421898399,2021-03-23T19:45:16.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
158,348698824,2021-03-23T19:46:12.000Z,en,1.37E+18,4814,948,37,replied_to,1.37E+18,"@jsrailton Whatever you did today, whatever your shortcomings... you did not block the Suez Canal* with your gigantic boat.

*Unless of course, you're the captain of Ever Given. In which case, well-- things happen.",3
159,601701822,2021-03-23T19:46:37.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
160,138111400,2021-03-23T19:46:59.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
161,1565014074,2021-03-23T19:47:08.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
162,22251459,2021-03-23T19:48:06.000Z,en,1.37E+18,0,0,0,replied_to,1.37E+18,"@ennolenze I did 

It didn’t say if Egypt is blocking or what 

It’s their fucking landmass 

Is fucking Zion blocking the Suez Canal",3
163,16086838,2021-03-23T19:48:08.000Z,en,1.37E+18,0,1202,0,retweeted,1.37E+18,"After all day trying to refloat the mega container ship 'Ever Given', in the Suez Canal, there is a steady log jam of ships waiting in the Mediterranean &amp; Red Sea and in the canal itself https://t.co/aGFKieoWqE",3
164,2801797985,2021-03-23T19:49:56.000Z,en,1.37E+18,9,3,3,,,"Mega container ship hard aground in Suez Canal

https://t.co/OnQp3TehB6",3
165,1.33E+18,2021-03-23T19:50:28.000Z,en,1.37E+18,0,2,0,retweeted,1.37E+18,Suez Canal blocked with mega container ship https://t.co/t3whlV8QeG https://t.co/9lZL1Ddcwi,3
166,390353354,2021-03-23T19:50:37.000Z,en,1.37E+18,3,1,2,,,"Suez canal blocked by big green ship, people. Best find another route. Hasn't moved in the last 13 hours :(

https://t.co/13FIYabHg9 https://t.co/M2teBxseP3",3
167,50696784,2021-03-23T19:52:24.000Z,en,1.37E+18,0,3,0,retweeted,1.37E+18,Suez Canal has been blocked for nearly 10 hours. No progress in removing the ship. https://t.co/RuwW9k3L0P,3
168,708428554,2021-03-23T19:53:25.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
169,848518471,2021-03-23T19:54:26.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
170,25378731,2021-03-23T19:54:42.000Z,en,1.37E+18,0,1202,0,retweeted,1.37E+18,"After all day trying to refloat the mega container ship 'Ever Given', in the Suez Canal, there is a steady log jam of ships waiting in the Mediterranean &amp; Red Sea and in the canal itself https://t.co/aGFKieoWqE",3
171,40439965,2021-03-23T19:54:53.000Z,en,1.37E+18,0,12213,0,retweeted,1.37E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln",3
